designer,artifact_id,condition,artifact_type,action,broad_action
P3,BASE_0099,DesignJournal_baseline,image,AI_PROMPT_GEN,PROMPT_GEN
P3,BASE_0100,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0101,DesignJournal_baseline,connector,RELATE_CREATE_USER,RELATE
P3,BASE_0102,DesignJournal_baseline,image,AI_PROMPT_GEN,PROMPT_GEN
P3,BASE_0100,DesignJournal_baseline,image,RELOCATE_IMAGE,RELOCATE
P3,BASE_0100,DesignJournal_baseline,image,RELOCATE_IMAGE,RELOCATE
P3,BASE_0103,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0103,DesignJournal_baseline,image,RELOCATE_IMAGE,RELOCATE
P3,BASE_0104,DesignJournal_baseline,connector,RELATE_CREATE_USER,RELATE
P3,BASE_0100,DesignJournal_baseline,image,RELOCATE_IMAGE,RELOCATE
P3,BASE_0103,DesignJournal_baseline,image,RELOCATE_IMAGE,RELOCATE
P3,BASE_0100,DesignJournal_baseline,image,RELOCATE_IMAGE,RELOCATE
P3,BASE_0100,DesignJournal_baseline,image,RELOCATE_IMAGE,RELOCATE
P3,BASE_0085,DesignJournal_baseline,connector,RELATE_DELETE_USER,RELATE
P3,BASE_0072,DesignJournal_baseline,connector,RELATE_DELETE_USER,RELATE
P3,BASE_0071,DesignJournal_baseline,column,PRUNE_COLUMN,PRUNE
P3,BASE_0084,DesignJournal_baseline,column,PRUNE_COLUMN,PRUNE
P3,BASE_0067,DesignJournal_baseline,column,PRUNE_COLUMN,PRUNE
P3,BASE_0070,DesignJournal_baseline,connector,RELATE_DELETE_USER,RELATE
P3,BASE_0057,DesignJournal_baseline,column,PRUNE_COLUMN,PRUNE
P3,BASE_0060,DesignJournal_baseline,connector,RELATE_DELETE_USER,RELATE
P3,BASE_0054,DesignJournal_baseline,column,PRUNE_COLUMN,PRUNE
P3,BASE_0055,DesignJournal_baseline,connector,RELATE_DELETE_USER,RELATE
P3,BASE_0045,DesignJournal_baseline,connector,RELATE_DELETE_USER,RELATE
P3,BASE_0044,DesignJournal_baseline,note,PRUNE_NOTE,PRUNE
P3,BASE_0040,DesignJournal_baseline,note,PRUNE_NOTE,PRUNE
P3,BASE_0043,DesignJournal_baseline,connector,RELATE_DELETE_USER,RELATE
P3,BASE_0049,DesignJournal_baseline,connector,RELATE_DELETE_USER,RELATE
P3,BASE_0042,DesignJournal_baseline,note,PRUNE_NOTE,PRUNE
P3,BASE_0047,DesignJournal_baseline,column,PRUNE_COLUMN,PRUNE
P3,BASE_0083,DesignJournal_baseline,connector,RELATE_DELETE_USER,RELATE
P3,BASE_0092,DesignJournal_baseline,connector,RELATE_DELETE_USER,RELATE
P3,BASE_0081,DesignJournal_baseline,image,PRUNE_IMAGE,PRUNE
P3,BASE_0096,DesignJournal_baseline,connector,RELATE_DELETE_USER,RELATE
P3,BASE_0091,DesignJournal_baseline,image,PRUNE_IMAGE,PRUNE
P3,BASE_0100,DesignJournal_baseline,image,PRUNE_IMAGE,PRUNE
P3,BASE_0101,DesignJournal_baseline,connector,RELATE_DELETE_USER,RELATE
P3,BASE_0104,DesignJournal_baseline,connector,RELATE_DELETE_USER,RELATE
P3,BASE_0095,DesignJournal_baseline,image,PRUNE_IMAGE,PRUNE
P3,BASE_0103,DesignJournal_baseline,image,PRUNE_IMAGE,PRUNE
P3,BASE_0105,DesignJournal_baseline,note,CREATE_NOTE_USER,CREATE
P3,BASE_0106,DesignJournal_baseline,note,CREATE_NOTE_USER,CREATE
P3,BASE_0106,DesignJournal_baseline,note,ELABORATE_NOTE,ELABORATE
P3,BASE_0107,DesignJournal_baseline,connector,RELATE_CREATE_USER,RELATE
P3,BASE_0108,DesignJournal_baseline,note,CREATE_NOTE_USER,CREATE
P3,BASE_0105,DesignJournal_baseline,note,ELABORATE_NOTE,ELABORATE
P3,BASE_0106,DesignJournal_baseline,note,RELOCATE_NOTE,RELOCATE
P3,BASE_0106,DesignJournal_baseline,note,RELOCATE_NOTE,RELOCATE
P3,BASE_0106,DesignJournal_baseline,note,ELABORATE_NOTE,ELABORATE
P3,BASE_0108,DesignJournal_baseline,note,RELOCATE_NOTE,RELOCATE
P3,BASE_0108,DesignJournal_baseline,note,ELABORATE_NOTE,ELABORATE
P3,BASE_0109,DesignJournal_baseline,connector,RELATE_CREATE_USER,RELATE
P3,BASE_0108,DesignJournal_baseline,note,RELOCATE_NOTE,RELOCATE
P3,BASE_0110,DesignJournal_baseline,note,CREATE_NOTE_USER,CREATE
P3,BASE_0111,DesignJournal_baseline,connector,RELATE_CREATE_USER,RELATE
P3,BASE_0110,DesignJournal_baseline,note,RELOCATE_NOTE,RELOCATE
P3,BASE_0110,DesignJournal_baseline,note,ELABORATE_NOTE,ELABORATE
P3,BASE_0108,DesignJournal_baseline,note,RELOCATE_NOTE,RELOCATE
P3,BASE_0106,DesignJournal_baseline,note,RELOCATE_NOTE,RELOCATE
P3,BASE_0105,DesignJournal_baseline,note,RELOCATE_NOTE,RELOCATE
P3,BASE_0112,DesignJournal_baseline,note,CREATE_NOTE_USER,CREATE
P3,BASE_0113,DesignJournal_baseline,connector,RELATE_CREATE_USER,RELATE
P3,BASE_0112,DesignJournal_baseline,note,RELOCATE_NOTE,RELOCATE
P3,BASE_0105,DesignJournal_baseline,note,RELOCATE_NOTE,RELOCATE
P3,BASE_0034,DesignJournal_baseline,intent,EDIT_INTENT_LOCAL,INTENT_EDIT
P3,BASE_0114,DesignJournal_baseline,image,AI_PROMPT_GEN,PROMPT_GEN
P3,BASE_0115,DesignJournal_baseline,drawing,PRUNE_DRAWING,PRUNE
P3,BASE_0116,DesignJournal_baseline,image,AI_PROMPT_GEN,PROMPT_GEN
P3,BASE_0117,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0118,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0119,DesignJournal_baseline,note,CREATE_NOTE_USER,CREATE
P3,BASE_0119,DesignJournal_baseline,note,RELOCATE_NOTE,RELOCATE
P3,BASE_0119,DesignJournal_baseline,note,ELABORATE_NOTE,ELABORATE
P3,BASE_0120,DesignJournal_baseline,connector,RELATE_CREATE_USER,RELATE
P3,BASE_0119,DesignJournal_baseline,note,RELOCATE_NOTE,RELOCATE
P3,BASE_0118,DesignJournal_baseline,image,RELOCATE_IMAGE,RELOCATE
P3,BASE_0121,DesignJournal_baseline,connector,RELATE_CREATE_USER,RELATE
P3,BASE_0119,DesignJournal_baseline,note,RELOCATE_NOTE,RELOCATE
P3,BASE_0122,DesignJournal_baseline,todo,CREATE_TODO_USER,CREATE
P3,BASE_0123,DesignJournal_baseline,connector,RELATE_CREATE_USER,RELATE
P3,BASE_0122,DesignJournal_baseline,todo,RELOCATE_TODO,RELOCATE
P3,BASE_0122,DesignJournal_baseline,todo,ELABORATE_TODO,ELABORATE
P3,BASE_0124,DesignJournal_baseline,connector,RELATE_CREATE_USER,RELATE
P3,BASE_0119,DesignJournal_baseline,note,RELOCATE_NOTE,RELOCATE
P3,BASE_0119,DesignJournal_baseline,note,RELOCATE_NOTE,RELOCATE
P3,BASE_0117,DesignJournal_baseline,image,RELOCATE_IMAGE,RELOCATE
P3,BASE_0117,DesignJournal_baseline,image,RELOCATE_IMAGE,RELOCATE
P3,BASE_0118,DesignJournal_baseline,image,RELOCATE_IMAGE,RELOCATE
P3,BASE_0117,DesignJournal_baseline,image,RELOCATE_IMAGE,RELOCATE
P3,BASE_0118,DesignJournal_baseline,image,RELOCATE_IMAGE,RELOCATE
P3,BASE_0117,DesignJournal_baseline,image,RELOCATE_IMAGE,RELOCATE
P3,BASE_0119,DesignJournal_baseline,note,RELOCATE_NOTE,RELOCATE
P3,BASE_0118,DesignJournal_baseline,image,RELOCATE_IMAGE,RELOCATE
P3,BASE_0110,DesignJournal_baseline,note,RELOCATE_NOTE,RELOCATE
P3,BASE_0125,DesignJournal_baseline,image,AI_PROMPT_GEN,PROMPT_GEN
P3,BASE_0126,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0127,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0128,DesignJournal_baseline,column,CREATE_COLUMN_USER,CREATE
P3,BASE_0128,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0126,DesignJournal_baseline,image,STRUCTURE_ADD,STRUCTURE
P3,BASE_0129,DesignJournal_baseline,column,CREATE_COLUMN_USER,CREATE
P3,BASE_0127,DesignJournal_baseline,image,STRUCTURE_ADD,STRUCTURE
P3,BASE_0130,DesignJournal_baseline,connector,RELATE_CREATE_USER,RELATE
P3,BASE_0129,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0129,DesignJournal_baseline,column,ELABORATE_COLUMN,ELABORATE
P3,BASE_0129,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0129,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0131,DesignJournal_baseline,connector,RELATE_CREATE_USER,RELATE
P3,BASE_0128,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0112,DesignJournal_baseline,note,RELOCATE_NOTE,RELOCATE
P3,BASE_0110,DesignJournal_baseline,note,RELOCATE_NOTE,RELOCATE
P3,BASE_0108,DesignJournal_baseline,note,RELOCATE_NOTE,RELOCATE
P3,BASE_0110,DesignJournal_baseline,note,RELOCATE_NOTE,RELOCATE
P3,BASE_0128,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0129,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0106,DesignJournal_baseline,note,RELOCATE_NOTE,RELOCATE
P3,BASE_0108,DesignJournal_baseline,note,RELOCATE_NOTE,RELOCATE
P3,BASE_0128,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0129,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0110,DesignJournal_baseline,note,RELOCATE_NOTE,RELOCATE
P3,BASE_0112,DesignJournal_baseline,note,RELOCATE_NOTE,RELOCATE
P3,BASE_0132,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0133,DesignJournal_baseline,connector,RELATE_CREATE_USER,RELATE
P3,BASE_0132,DesignJournal_baseline,image,RELOCATE_IMAGE,RELOCATE
P3,BASE_0106,DesignJournal_baseline,note,RELOCATE_NOTE,RELOCATE
P3,BASE_0108,DesignJournal_baseline,note,RELOCATE_NOTE,RELOCATE
P3,BASE_0128,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0132,DesignJournal_baseline,image,STRUCTURE_ADD,STRUCTURE
P3,BASE_0133,DesignJournal_baseline,connector,RELATE_DELETE_USER,RELATE
P3,BASE_0134,DesignJournal_baseline,column,CREATE_COLUMN_USER,CREATE
P3,BASE_0135,DesignJournal_baseline,connector,RELATE_CREATE_USER,RELATE
P3,BASE_0134,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0134,DesignJournal_baseline,column,ELABORATE_COLUMN,ELABORATE
P3,BASE_0134,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0108,DesignJournal_baseline,note,RELOCATE_NOTE,RELOCATE
P3,BASE_0128,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0108,DesignJournal_baseline,note,RELOCATE_NOTE,RELOCATE
P3,BASE_0108,DesignJournal_baseline,note,ELABORATE_NOTE,ELABORATE
P3,BASE_0136,DesignJournal_baseline,image,AI_PROMPT_GEN,PROMPT_GEN
P3,BASE_0137,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0138,DesignJournal_baseline,column,CREATE_COLUMN_USER,CREATE
P3,BASE_0138,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0138,DesignJournal_baseline,column,ELABORATE_COLUMN,ELABORATE
P3,BASE_0139,DesignJournal_baseline,connector,RELATE_CREATE_USER,RELATE
P3,BASE_0138,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0140,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0140,DesignJournal_baseline,image,STRUCTURE_ADD,STRUCTURE
P3,BASE_0128,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0128,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0108,DesignJournal_baseline,note,RELOCATE_NOTE,RELOCATE
P3,BASE_0141,DesignJournal_baseline,column,CREATE_COLUMN_USER,CREATE
P3,BASE_0142,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0142,DesignJournal_baseline,image,STRUCTURE_ADD,STRUCTURE
P3,BASE_0129,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0141,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0143,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0143,DesignJournal_baseline,image,STRUCTURE_ADD,STRUCTURE
P3,BASE_0144,DesignJournal_baseline,connector,RELATE_CREATE_USER,RELATE
P3,BASE_0141,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0112,DesignJournal_baseline,note,RELOCATE_NOTE,RELOCATE
P3,BASE_0110,DesignJournal_baseline,note,RELOCATE_NOTE,RELOCATE
P3,BASE_0138,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0118,DesignJournal_baseline,image,RELOCATE_IMAGE,RELOCATE
P3,BASE_0145,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0145,DesignJournal_baseline,image,RELOCATE_IMAGE,RELOCATE
P3,BASE_0118,DesignJournal_baseline,image,RELOCATE_IMAGE,RELOCATE
P3,BASE_0145,DesignJournal_baseline,image,RELOCATE_IMAGE,RELOCATE
P3,BASE_0145,DesignJournal_baseline,image,RELOCATE_IMAGE,RELOCATE
P3,BASE_0146,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0147,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0147,DesignJournal_baseline,image,RELOCATE_IMAGE,RELOCATE
P3,BASE_0148,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0148,DesignJournal_baseline,image,RELOCATE_IMAGE,RELOCATE
P3,BASE_0147,DesignJournal_baseline,image,RELOCATE_IMAGE,RELOCATE
P3,BASE_0146,DesignJournal_baseline,image,RELOCATE_IMAGE,RELOCATE
P3,BASE_0145,DesignJournal_baseline,image,RELOCATE_IMAGE,RELOCATE
P3,BASE_0146,DesignJournal_baseline,image,RELOCATE_IMAGE,RELOCATE
P3,BASE_0147,DesignJournal_baseline,image,RELOCATE_IMAGE,RELOCATE
P3,BASE_0148,DesignJournal_baseline,image,PRUNE_IMAGE,PRUNE
P3,BASE_0149,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0149,DesignJournal_baseline,image,RELOCATE_IMAGE,RELOCATE
P3,BASE_0117,DesignJournal_baseline,image,RELOCATE_IMAGE,RELOCATE
P3,BASE_0117,DesignJournal_baseline,image,RELOCATE_IMAGE,RELOCATE
P3,BASE_0122,DesignJournal_baseline,todo,ELABORATE_TODO,ELABORATE
P3,BASE_0150,DesignJournal_baseline,connector,RELATE_CREATE_USER,RELATE
P3,BASE_0118,DesignJournal_baseline,image,RELOCATE_IMAGE,RELOCATE
P3,BASE_0141,DesignJournal_baseline,column,ELABORATE_COLUMN,ELABORATE
P3,BASE_0118,DesignJournal_baseline,image,RELOCATE_IMAGE,RELOCATE
P3,BASE_0118,DesignJournal_baseline,image,RELOCATE_IMAGE,RELOCATE
P3,BASE_0118,DesignJournal_baseline,image,RELOCATE_IMAGE,RELOCATE
P3,BASE_0149,DesignJournal_baseline,image,RELOCATE_IMAGE,RELOCATE
P3,BASE_0147,DesignJournal_baseline,image,RELOCATE_IMAGE,RELOCATE
P3,BASE_0118,DesignJournal_baseline,image,RELOCATE_IMAGE,RELOCATE
P3,BASE_0120,DesignJournal_baseline,connector,RELATE_DELETE_USER,RELATE
P3,BASE_0117,DesignJournal_baseline,image,PRUNE_IMAGE,PRUNE
P3,BASE_0121,DesignJournal_baseline,connector,RELATE_DELETE_USER,RELATE
P3,BASE_0123,DesignJournal_baseline,connector,RELATE_DELETE_USER,RELATE
P3,BASE_0119,DesignJournal_baseline,note,PRUNE_NOTE,PRUNE
P3,BASE_0124,DesignJournal_baseline,connector,RELATE_DELETE_USER,RELATE
P3,BASE_0122,DesignJournal_baseline,todo,PRUNE_TODO,PRUNE
P3,BASE_0150,DesignJournal_baseline,connector,RELATE_DELETE_USER,RELATE
P3,BASE_0149,DesignJournal_baseline,image,PRUNE_IMAGE,PRUNE
P3,BASE_0118,DesignJournal_baseline,image,RELOCATE_IMAGE,RELOCATE
P3,BASE_0145,DesignJournal_baseline,image,PRUNE_IMAGE,PRUNE
P3,BASE_0146,DesignJournal_baseline,image,PRUNE_IMAGE,PRUNE
P3,BASE_0147,DesignJournal_baseline,image,PRUNE_IMAGE,PRUNE
P3,BASE_0135,DesignJournal_baseline,connector,RELATE_DELETE_USER,RELATE
P3,BASE_0105,DesignJournal_baseline,note,PRUNE_NOTE,PRUNE
P3,BASE_0107,DesignJournal_baseline,connector,RELATE_DELETE_USER,RELATE
P3,BASE_0109,DesignJournal_baseline,connector,RELATE_DELETE_USER,RELATE
P3,BASE_0130,DesignJournal_baseline,connector,RELATE_DELETE_USER,RELATE
P3,BASE_0106,DesignJournal_baseline,note,RELOCATE_NOTE,RELOCATE
P3,BASE_0108,DesignJournal_baseline,note,PRUNE_NOTE,PRUNE
P3,BASE_0111,DesignJournal_baseline,connector,RELATE_DELETE_USER,RELATE
P3,BASE_0131,DesignJournal_baseline,connector,RELATE_DELETE_USER,RELATE
P3,BASE_0144,DesignJournal_baseline,connector,RELATE_DELETE_USER,RELATE
P3,BASE_0113,DesignJournal_baseline,connector,RELATE_DELETE_USER,RELATE
P3,BASE_0110,DesignJournal_baseline,note,PRUNE_NOTE,PRUNE
P3,BASE_0139,DesignJournal_baseline,connector,RELATE_DELETE_USER,RELATE
P3,BASE_0112,DesignJournal_baseline,note,PRUNE_NOTE,PRUNE
P3,BASE_0141,DesignJournal_baseline,column,PRUNE_COLUMN,PRUNE
P3,BASE_0129,DesignJournal_baseline,column,PRUNE_COLUMN,PRUNE
P3,BASE_0134,DesignJournal_baseline,column,PRUNE_COLUMN,PRUNE
P3,BASE_0128,DesignJournal_baseline,column,PRUNE_COLUMN,PRUNE
P3,BASE_0138,DesignJournal_baseline,column,PRUNE_COLUMN,PRUNE
P3,BASE_0034,DesignJournal_baseline,intent,EDIT_INTENT_LOCAL,INTENT_EDIT
P3,BASE_0151,DesignJournal_baseline,todo,CREATE_TODO_USER,CREATE
P3,BASE_0152,DesignJournal_baseline,note,CREATE_NOTE_USER,CREATE
P3,BASE_0152,DesignJournal_baseline,note,RELOCATE_NOTE,RELOCATE
P3,BASE_0152,DesignJournal_baseline,note,ELABORATE_NOTE,ELABORATE
P3,BASE_0151,DesignJournal_baseline,todo,RELOCATE_TODO,RELOCATE
P3,BASE_0151,DesignJournal_baseline,todo,RELOCATE_TODO,RELOCATE
P3,BASE_0152,DesignJournal_baseline,note,RELOCATE_NOTE,RELOCATE
P3,BASE_0153,DesignJournal_baseline,connector,RELATE_CREATE_USER,RELATE
P3,BASE_0154,DesignJournal_baseline,connector,RELATE_CREATE_USER,RELATE
P3,BASE_0151,DesignJournal_baseline,todo,RELOCATE_TODO,RELOCATE
P3,BASE_0155,DesignJournal_baseline,note,CREATE_NOTE_USER,CREATE
P3,BASE_0155,DesignJournal_baseline,note,RELOCATE_NOTE,RELOCATE
P3,BASE_0155,DesignJournal_baseline,note,RELOCATE_NOTE,RELOCATE
P3,BASE_0152,DesignJournal_baseline,note,RELOCATE_NOTE,RELOCATE
P3,BASE_0155,DesignJournal_baseline,note,RELOCATE_NOTE,RELOCATE
P3,BASE_0156,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0156,DesignJournal_baseline,image,STRUCTURE_ADD,STRUCTURE
P3,BASE_0157,DesignJournal_baseline,column,CREATE_COLUMN_USER,CREATE
P3,BASE_0157,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0157,DesignJournal_baseline,column,ELABORATE_COLUMN,ELABORATE
P3,BASE_0158,DesignJournal_baseline,connector,RELATE_CREATE_USER,RELATE
P3,BASE_0157,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0157,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0159,DesignJournal_baseline,column,CREATE_COLUMN_USER,CREATE
P3,BASE_0159,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0159,DesignJournal_baseline,column,ELABORATE_COLUMN,ELABORATE
P3,BASE_0160,DesignJournal_baseline,column,CREATE_COLUMN_USER,CREATE
P3,BASE_0161,DesignJournal_baseline,column,CREATE_COLUMN_USER,CREATE
P3,BASE_0160,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0160,DesignJournal_baseline,column,ELABORATE_COLUMN,ELABORATE
P3,BASE_0162,DesignJournal_baseline,column,CREATE_COLUMN_USER,CREATE
P3,BASE_0163,DesignJournal_baseline,column,CREATE_COLUMN_USER,CREATE
P3,BASE_0163,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0163,DesignJournal_baseline,column,ELABORATE_COLUMN,ELABORATE
P3,BASE_0163,DesignJournal_baseline,column,PRUNE_COLUMN,PRUNE
P3,BASE_0164,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0165,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0166,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0164,DesignJournal_baseline,image,RELOCATE_IMAGE,RELOCATE
P3,BASE_0167,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0161,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0168,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0169,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0155,DesignJournal_baseline,note,RELOCATE_NOTE,RELOCATE
P3,BASE_0151,DesignJournal_baseline,todo,ELABORATE_TODO,ELABORATE
P3,BASE_0170,DesignJournal_baseline,connector,RELATE_CREATE_USER,RELATE
P3,BASE_0155,DesignJournal_baseline,note,RELOCATE_NOTE,RELOCATE
P3,BASE_0169,DesignJournal_baseline,image,RELOCATE_IMAGE,RELOCATE
P3,BASE_0171,DesignJournal_baseline,column,CREATE_COLUMN_USER,CREATE
P3,BASE_0171,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0169,DesignJournal_baseline,image,STRUCTURE_ADD,STRUCTURE
P3,BASE_0172,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0167,DesignJournal_baseline,image,STRUCTURE_ADD,STRUCTURE
P3,BASE_0168,DesignJournal_baseline,image,STRUCTURE_ADD,STRUCTURE
P3,BASE_0165,DesignJournal_baseline,image,STRUCTURE_ADD,STRUCTURE
P3,BASE_0166,DesignJournal_baseline,image,STRUCTURE_ADD,STRUCTURE
P3,BASE_0162,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0164,DesignJournal_baseline,image,STRUCTURE_ADD,STRUCTURE
P3,BASE_0164,DesignJournal_baseline,image,ELABORATE_IMAGE_CAPTION,ELABORATE
P3,BASE_0164,DesignJournal_baseline,image,ELABORATE_IMAGE_CAPTION,ELABORATE
P3,BASE_0166,DesignJournal_baseline,image,ELABORATE_IMAGE_CAPTION,ELABORATE
P3,BASE_0173,DesignJournal_baseline,connector,RELATE_CREATE_USER,RELATE
P3,BASE_0174,DesignJournal_baseline,connector,RELATE_CREATE_USER,RELATE
P3,BASE_0162,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0157,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0175,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0172,DesignJournal_baseline,image,STRUCTURE_ADD,STRUCTURE
P3,BASE_0176,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0176,DesignJournal_baseline,image,STRUCTURE_ADD,STRUCTURE
P3,BASE_0177,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0160,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0160,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0162,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0178,DesignJournal_baseline,connector,RELATE_CREATE_USER,RELATE
P3,BASE_0179,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0160,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0160,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0160,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0177,DesignJournal_baseline,image,STRUCTURE_REMOVE,STRUCTURE
P3,BASE_0176,DesignJournal_baseline,image,STRUCTURE_REMOVE,STRUCTURE
P3,BASE_0177,DesignJournal_baseline,image,STRUCTURE_ADD,STRUCTURE
P3,BASE_0177,DesignJournal_baseline,image,RELOCATE_IMAGE,RELOCATE
P3,BASE_0160,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0177,DesignJournal_baseline,image,PRUNE_IMAGE,PRUNE
P3,BASE_0176,DesignJournal_baseline,image,PRUNE_IMAGE,PRUNE
P3,BASE_0180,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0180,DesignJournal_baseline,image,STRUCTURE_ADD,STRUCTURE
P3,BASE_0181,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0179,DesignJournal_baseline,image,ELABORATE_IMAGE_CAPTION,ELABORATE
P3,BASE_0181,DesignJournal_baseline,image,STRUCTURE_ADD,STRUCTURE
P3,BASE_0181,DesignJournal_baseline,image,ELABORATE_IMAGE_CAPTION,ELABORATE
P3,BASE_0161,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0182,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0182,DesignJournal_baseline,image,STRUCTURE_ADD,STRUCTURE
P3,BASE_0183,DesignJournal_baseline,connector,RELATE_CREATE_USER,RELATE
P3,BASE_0171,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0159,DesignJournal_baseline,column,RELOCATE_COLUMN,RELOCATE
P3,BASE_0184,DesignJournal_baseline,column,CREATE_COLUMN_USER,CREATE
P3,BASE_0185,DesignJournal_baseline,image,AI_PROMPT_GEN,PROMPT_GEN
P3,BASE_0186,DesignJournal_baseline,image,CREATE_IMAGE_USER,CREATE
P3,BASE_0186,DesignJournal_baseline,image,RELOCATE_IMAGE,RELOCATE
P3,BASE_0187,DesignJournal_baseline,image,AI_PROMPT_GEN,PROMPT_GEN
P3,BASE_0186,DesignJournal_baseline,image,STRUCTURE_ADD,STRUCTURE
